,7316-1091,7316-1780,7316-2565,7316-2692,7316-3027,7316-3047,7316-3079,7316-3155,7316-3158,7316-3161,7316-351,7316-357,7316-3633,7316-3655,7316-3948,7316-3953,7316-4102,7316-4220,7316-4335,7316-4543,7316-4553,7316-4558,7316-46,7316-4672,7316-4685,7316-4842,7316-486,7316-4869,7316-49,7316-5226,7316-5227,7316-5271,7316-5297,7316-5299,7316-5318,7316-5323,7316-5328,7316-5450,7316-5472,7316-5479,7316-599,7316-6041,7316-6079,7316-6235,7316-6244,7316-6247,7316-6248,7316-6251,7316-6259,7316-6261,7316-6274,7316-6275,7316-6290,7316-6535,7316-6574,7316-6645,7316-6665,7316-6761,7316-6773,7316-6791,7316-6807,7316-6813,7316-6982,7316-6985,7316-7075,7316-7091,7316-7133,7316-7498,7316-7519,7316-7533,7316-7542,7316-7756,7316-7758,7316-7929,7316-8122,7316-8130,7316-8734,7316-8829,7316-8832,7316-8839,7316-8851,7316-8856,7316-9026,7316-9048,7316-9049,7316-9253,7316-9435,7316-9497
7316-351,0.9630052244095835,0.998774415932593,0.982403898304589,0.9941784756798163,0.9979892378168063,0.9954040597472233,0.9957870547682881,0.9935656836461126,0.99479126771352,0.9540052084630218,1.0,0.9977786288778246,0.9984680199157412,0.9843677996851763,0.9829326409839778,0.9966296438146306,0.9770409368422157,0.9905017234775949,0.9781739568694776,0.9826305023100413,0.99479126771352,0.9403979200389077,0.9993106089620837,0.9298316512744255,0.9951742627345846,0.9957104557640751,0.9962466487935658,0.994561470700881,0.9924932975871315,0.9644219568341891,0.9825549676415571,0.9840656610112399,0.998851014936806,0.9681502000568355,0.9691306013021832,0.9947146687093069,0.9780228875325094,0.9679050172347761,0.9963998468019917,0.969283799310609,0.9958636537725011,0.9842167303482081,0.9688242052853315,0.9769654021737316,0.9926464955955574,0.9774941448531205,0.9774186101846364,0.9649439108853595,0.9924166985829186,0.99479126771352,0.983008175652462,0.9805155315924856,0.9975488318651858,0.9652421703431713,0.9962466487935658,0.9690540022979702,0.9707181347610164,0.9811953436088429,0.9957870547682881,0.994561470700881,0.9636017433252066,0.9986978169283801,0.9927230945997705,0.9937188816545386,0.9843677996851763,0.9750015007931443,0.9976254308693989,0.9979318268862507,0.9765121941628269,0.9891995404059748,0.9509843393290255,0.9833858489948827,0.9950210647261587,0.9826305023100413,0.995940252776714,0.9943316736882422,0.9784005608749301,0.981270878277327,0.9815730169512634,0.9983148219073154,0.9927996936039832,0.979533580902192,0.9944848716966681,0.9768898675052476,0.9960934507851399,0.9934890846418999,0.9956338567598622,0.9482581891349313
7316-357,0.9682993297857413,0.9980850248946765,0.9851986810385017,0.9972424358483342,0.998448840643448,0.9977786288778246,0.9979318268862507,0.9965530448104176,0.9977786288778246,0.9583523128265775,0.9977786288778246,1.0,0.9977786288778246,0.9853497503754699,0.9846699383591128,0.998774415932593,0.9821017596306525,0.9949444657219457,0.9822528289676207,0.9848210076960812,0.9979318268862507,0.9447701691828314,0.99739563385676,0.9356613167996571,0.9977020298736118,0.9985446189199542,0.9971658368441211,0.9977020298736118,0.9958636537725011,0.9684484595146472,0.9846699383591128,0.9813464129458112,0.9990808119494448,0.9647947811564537,0.9659900421294524,0.9977786288778246,0.9817996209567159,0.9630026809651475,0.998851014936806,0.9655304481041747,0.998851014936806,0.9853497503754699,0.9661432401378783,0.9815730169512634,0.9963998468019917,0.981270878277327,0.9821017596306525,0.9690449784302706,0.9958636537725011,0.9979318268862507,0.9849720770330493,0.9841411956797239,0.9989276139410189,0.9692686730236294,0.9989276139410189,0.9646878590578323,0.9744510678221068,0.9839145916742715,0.9980084258904636,0.9978552278820376,0.9674045514123062,0.9979318268862507,0.9964764458062045,0.9970892378399082,0.9845188690221446,0.9798357195761285,0.9986212179241671,0.9962466487935658,0.9805155315924856,0.9935656836461126,0.9561419207773117,0.9854252850439542,0.9977786288778246,0.9851231463700176,0.998774415932593,0.9974722328609729,0.9815730169512634,0.9837635223373034,0.9845944036906287,0.9990808119494448,0.9967062428188435,0.9824794329730732,0.9974722328609729,0.9803644622555175,0.9985446189199542,0.9969360398314823,0.9983148219073154,0.9537104895231197
7316-3633,0.9654658649365301,0.998774415932593,0.9828571063154937,0.9957870547682881,0.9977594364034854,0.996016851780927,0.9967062428188435,0.9954040597472233,0.9963232477977788,0.9558472018374098,0.9984680199157412,0.9977786288778246,1.0,0.9839145916742715,0.9841411956797239,0.9979318268862507,0.9797601849076444,0.9928762926081962,0.9796846502391604,0.9828571063154937,0.9960934507851399,0.9424383029727388,0.9982382229031023,0.9321635174845182,0.9955572577556494,0.9963998468019917,0.996016851780927,0.9955572577556494,0.9941018766756033,0.9662115135810593,0.9833103143263984,0.9829326409839778,0.9978552278820376,0.9662860784455123,0.9627728839525087,0.9957870547682881,0.9796846502391604,0.9615472998851017,0.9965530448104176,0.9631558789735735,0.9972424358483342,0.9839901263427556,0.9628494829567218,0.9786271648803826,0.9944848716966681,0.9790048382228032,0.9796846502391604,0.9671062919544946,0.9943316736882422,0.9964764458062045,0.9828571063154937,0.9817996209567159,0.9976254308693989,0.9670317270900416,0.9969360398314823,0.9634622749904251,0.9728956790466525,0.9817240862882318,0.9978552278820376,0.9965530448104176,0.9654658649365301,0.9969360398314823,0.994561470700881,0.9951742627345846,0.9845188690221446,0.9773430755161523,0.9970892378399082,0.9974722328609729,0.9784760955434142,0.9907315204902337,0.9527526529684379,0.9833858489948827,0.9964764458062045,0.9836879876688192,0.99739563385676,0.9955572577556494,0.9796846502391604,0.9829326409839778,0.983008175652462,0.9979318268862507,0.9947146687093069,0.9803644622555175,0.9954806587514363,0.9788537688858349,0.9967828418230564,0.99479126771352,0.9961700497893528,0.9506896203891234
7316-3655,0.9533375643273805,0.9851231463700176,0.9991061785408363,0.9830081756524619,0.9854063881774161,0.984216730348208,0.984216730348208,0.9826305023100413,0.983687987668819,0.9717371665697848,0.9843677996851763,0.9853497503754699,0.9839145916742716,1.0,0.9983613273248668,0.9851231463700176,0.9676548359465196,0.981270878277327,0.9675058657033256,0.9988827231760454,0.9840656610112398,0.9289120645096434,0.9845188690221446,0.9197860621740106,0.9842922650166922,0.9847454730275971,0.9843677996851763,0.9835369183318509,0.982403898304589,0.9536316794989751,0.9988082380544485,0.9970950802577184,0.9854252850439542,0.9821976155400987,0.9533985856066831,0.9839145916742716,0.9675803508249226,0.9802889275870333,0.9848965423645651,0.9827815716470096,0.9846699383591128,0.9997020595136121,0.9830081756524619,0.9666120442441621,0.9826305023100413,0.9672824103385348,0.9675803508249226,0.9826755526939398,0.9822528289676207,0.9840656610112398,0.9704852705672041,0.9976164761088973,0.9856518890494065,0.9830431966584331,0.9851231463700176,0.9821017596306524,0.9609878536552119,0.9698893895944284,0.9842922650166922,0.9837635223373034,0.9524552188125968,0.9840656610112398,0.9824794329730732,0.9832347796579143,0.9984358124464637,0.9654947674202077,0.9855763543809224,0.9833103143263985,0.9660906483929834,0.9802889275870333,0.9408038906591276,0.9994041190272243,0.984141195679724,0.9987337529328516,0.9844433343536605,0.9837635223373034,0.9678038061897135,0.9694424788648467,0.9982123570816728,0.9855763543809224,0.9826305023100413,0.9683252020408923,0.9837635223373034,0.9667610144873561,0.9844433343536605,0.9827815716470096,0.9847454730275971,0.9384788998684265
7316-3948,0.9542934386350629,0.9842922650166922,0.9981378719600759,0.9836124530003351,0.9844621867399688,0.9844433343536605,0.9847454730275971,0.9836124530003351,0.984216730348208,0.9723184142674601,0.9829326409839779,0.9846699383591128,0.984141195679724,0.9983613273248668,1.0,0.9853497503754699,0.9685486574056832,0.9821017596306524,0.9678038061897135,0.9982123570816728,0.9840656610112398,0.9296306473707168,0.9830081756524619,0.9205765033211916,0.9840656610112398,0.9848965423645651,0.9832347796579143,0.9833858489948827,0.9827815716470096,0.955322841735644,0.9982868422032699,0.9959778034337641,0.9844433343536605,0.981094683646619,0.9478090201388576,0.9838390570057874,0.9678038061897135,0.9743972234452711,0.9845188690221446,0.9767387981682792,0.9847454730275971,0.9988082380544485,0.9779473528640253,0.967058954973744,0.9831592449894303,0.9680272615545045,0.9686231425272801,0.9839255421732168,0.9830081756524619,0.9845944036906288,0.9700383598376223,0.9977654463520911,0.9854252850439542,0.9839255421732168,0.9845188690221446,0.9765877288313111,0.961064542495181,0.9694424788648467,0.9839901263427556,0.9847454730275971,0.9536316794989751,0.9835369183318509,0.9830081756524619,0.9835369183318509,0.9990316934192395,0.9660161632713865,0.9849720770330493,0.9821772942991366,0.9673568954601318,0.9802889275870333,0.9410945145079652,0.9985102975680606,0.9845188690221446,0.9986592678112546,0.9845944036906288,0.9836124530003351,0.9681017466761014,0.9695169639864435,0.9982123570816728,0.9847454730275971,0.9830837103209461,0.9682507169192952,0.9836124530003351,0.9678782913113104,0.9848965423645651,0.9828571063154937,0.9842922650166922,0.9392781154527299
7316-3953,0.9705362757193292,0.998774415932593,0.9853497503754699,0.9984680199157412,0.9990616444123035,0.9992340099578706,0.9986978169283801,0.9981616238988894,0.9990808119494448,0.9596048683211613,0.9966296438146306,0.998774415932593,0.9979318268862507,0.9851231463700176,0.9853497503754699,1.0,0.9838390570057873,0.9970126388356952,0.9832347796579144,0.9855008197124383,0.9990042129452318,0.9468105521166624,0.9973190348525471,0.938066053828815,0.9990042129452318,0.9993106089620837,0.9980850248946765,0.9983148219073154,0.9976254308693989,0.9709091000415939,0.9853497503754699,0.9804399969240016,0.9983914209115283,0.9641982622408302,0.9629260819609347,0.998774415932593,0.9834613836633668,0.9597855227882038,0.9990808119494448,0.9628494829567218,0.9993106089620837,0.9852742157069859,0.9635388739946382,0.9824794329730732,0.9977786288778246,0.9831592449894303,0.9838390570057873,0.9709091000415939,0.9977786288778246,0.9992340099578706,0.9849720770330493,0.9845944036906287,0.9995404059747224,0.9709091000415939,0.9994638069705095,0.96254308693987,0.9759286871587884,0.9847454730275971,0.9989276139410189,0.9991574109536577,0.9693432378880824,0.9969360398314823,0.9977786288778246,0.9980084258904636,0.9845188690221446,0.9817240862882318,0.9991574109536577,0.9967062428188435,0.9822528289676207,0.9956338567598622,0.9579102344167243,0.9854252850439542,0.9991574109536577,0.9851986810385017,0.9990808119494448,0.9986212179241671,0.9832347796579144,0.9849720770330493,0.9852742157069859,0.9989276139410189,0.9979318268862507,0.9836879876688192,0.9985446189199542,0.983008175652462,0.9991574109536577,0.9977020298736118,0.998851014936806,0.9559945613073608
7316-4102,0.9864255211317707,0.9802889275870333,0.9690700532568618,0.9839901263427556,0.9814785101976354,0.984141195679724,0.9833858489948827,0.9839145916742716,0.9843677996851763,0.9455265282027394,0.9770409368422158,0.9821017596306524,0.9797601849076444,0.9676548359465196,0.9685486574056832,0.9838390570057874,1.0,0.9848965423645651,0.9697404193512345,0.9686231425272801,0.9848965423645651,0.9611045766857338,0.9778718181955411,0.9551762680818778,0.9835369183318509,0.984216730348208,0.9815730169512634,0.9839901263427556,0.9848210076960812,0.9567198888007182,0.9695914491080405,0.9603180514692189,0.9805910662609698,0.942565596167729,0.9373852358880478,0.9845944036906288,0.9704107854456072,0.9339106411377777,0.9832347796579143,0.9368564932086588,0.9843677996851763,0.9675803508249226,0.9382161172413732,0.9697404193512345,0.9847454730275971,0.9701873300808163,0.970708725931995,0.9572345903510087,0.9845944036906288,0.9847454730275971,0.9677293210681166,0.9698893895944284,0.9828571063154937,0.9571610615581101,0.9835369183318509,0.9361766811923017,0.9635185853741984,0.9695169639864435,0.983687987668819,0.9845944036906288,0.9562787160433264,0.9791559075597713,0.9843677996851763,0.9846699383591128,0.9663141037577743,0.9983613273248668,0.9822528289676207,0.9775696795216048,0.9697404193512345,0.984141195679724,0.9739168454360672,0.9683996871624891,0.9847454730275971,0.9694424788648467,0.9840656610112398,0.9845188690221446,0.9700383598376223,0.9693679937432497,0.9702618152024132,0.9816485516197476,0.9845188690221446,0.9696659342296376,0.9844433343536605,0.9701128449592193,0.9830081756524619,0.984141195679724,0.9834613836633668,0.9440734089585512
7316-4220,0.9726986567884641,0.9941018766756033,0.9830837103209461,0.998774415932593,0.9948869187369752,0.9975488318651858,0.9971658368441211,0.998774415932593,0.9977786288778246,0.9611521427556471,0.9905017234775949,0.9949444657219457,0.9928762926081962,0.981270878277327,0.9821017596306525,0.9970126388356952,0.9848965423645653,1.0,0.9852742157069859,0.9827060369785255,0.9986978169283801,0.9505269638889975,0.9914209115281504,0.9436771068968504,0.9973190348525471,0.9974722328609729,0.9947146687093069,0.9985446189199542,0.9993106089620837,0.9704617108548763,0.9839901263427556,0.9740195501028506,0.9939486786671775,0.9573382947111607,0.9510532363079282,0.9984680199157412,0.9855008197124383,0.9469934890846421,0.9963998468019917,0.9503638452700117,0.9976254308693989,0.9814219476142954,0.9519724243584834,0.9851231463700176,0.9990808119494448,0.9851231463700176,0.9856518890494065,0.9729969162462758,0.9992340099578706,0.998851014936806,0.9817240862882318,0.9848965423645653,0.996016851780927,0.9728477865173701,0.9968594408272694,0.9499042512447339,0.9840167087911507,0.9842922650166922,0.9972424358483342,0.9986978169283801,0.9723258324661995,0.9927230945997705,0.9994638069705095,0.9986212179241671,0.9803644622555175,0.9856518890494065,0.9955572577556494,0.9911911145155113,0.9850476117015334,0.9992340099578706,0.9613731819605738,0.982403898304589,0.9980084258904636,0.9831592449894303,0.9977020298736118,0.9990042129452318,0.9850476117015334,0.9834613836633668,0.9842167303482081,0.9950210647261587,0.9984680199157412,0.9848965423645653,0.9986978169283801,0.9852742157069859,0.9963232477977788,0.9986978169283801,0.9967062428188435,0.9608574238157451
7316-4335,0.9570875327652114,0.980666600929454,0.9691445383784588,0.9853497503754699,0.982045031060104,0.9839145916742716,0.9842922650166922,0.9848210076960812,0.9843677996851763,0.9458898080137864,0.9781739568694776,0.9822528289676207,0.9796846502391604,0.9675058657033256,0.9678038061897135,0.9832347796579143,0.9697404193512345,0.9852742157069859,1.0,0.9686976276488771,0.9851986810385017,0.934445152539909,0.9787026995488667,0.9523378657806378,0.9838390570057874,0.9839901263427556,0.981799620956716,0.9856518890494065,0.9854252850439542,0.9818299715756054,0.9696659342296376,0.9615098134147703,0.9807421355979381,0.9441097008186006,0.9385182559153098,0.9852742157069859,0.9710811515399799,0.9348925918280714,0.9837635223373034,0.9379139785674366,0.9842922650166922,0.9676548359465196,0.9390469985946985,0.9713790920263676,0.9855008197124383,0.9991806636624333,0.9710066664183828,0.9849917096702473,0.9855008197124383,0.9851986810385017,0.9965736844065396,0.9711556366615767,0.9823283636361048,0.9852122960489431,0.9833103143263985,0.9372341665510795,0.9706506474913428,0.9701128449592193,0.9838390570057874,0.9849720770330493,0.957602234315502,0.9805910662609698,0.9857274237178907,0.9851986810385017,0.9667610144873561,0.970708725931995,0.9819506902936841,0.9790803728912872,0.9706342408103982,0.9850476117015334,0.94545387224053,0.9683996871624891,0.984216730348208,0.9694424788648467,0.9845944036906288,0.9855008197124383,0.9709321812967858,0.9698893895944284,0.9704107854456072,0.9821772942991366,0.9852742157069859,0.9711556366615767,0.9853497503754699,0.9701128449592193,0.9834613836633668,0.9857274237178907,0.9832347796579143,0.972209430324146
7316-4543,0.955102255356948,0.9844433343536605,0.9995530892704182,0.9845188690221446,0.9849909395449392,0.9853497503754699,0.9842922650166922,0.9842922650166922,0.9851986810385017,0.972827006002926,0.9826305023100413,0.9848210076960812,0.9828571063154937,0.9988827231760454,0.9982123570816728,0.9855008197124383,0.9686231425272801,0.9827060369785255,0.9686976276488771,1.0,0.9848965423645651,0.9306366633762198,0.9830081756524619,0.9221573856155532,0.9855763543809224,0.9850476117015334,0.9838390570057874,0.9844433343536605,0.9833858489948827,0.9555434281143399,0.9989572082976425,0.9950839819746005,0.9847454730275971,0.9805799820963285,0.9518878922370007,0.9848210076960812,0.9686231425272801,0.977720748858573,0.9852742157069859,0.9810442742718747,0.9851231463700176,0.9990316934192395,0.9818751556252,0.9681762317976983,0.9834613836633668,0.9686231425272801,0.968772112770474,0.9844402437235072,0.9836124530003351,0.9848210076960812,0.9710066664183828,0.9982123570816728,0.9851231463700176,0.9844402437235072,0.9858029583863749,0.9803644622555175,0.9619081197348434,0.9704852705672041,0.9843677996851763,0.9846699383591128,0.9542934386350629,0.9832347796579143,0.9836124530003351,0.9833103143263985,0.997914416595285,0.96690998473055,0.9849720770330493,0.9824794329730732,0.9676548359465196,0.9817240862882318,0.9424023218277348,0.9994041190272243,0.9851231463700176,0.9986592678112546,0.9848965423645651,0.9845944036906288,0.9683996871624891,0.9698893895944284,0.9989572082976425,0.9848210076960812,0.9834613836633668,0.9692935086216528,0.9846699383591128,0.9678038061897135,0.9851986810385017,0.9837635223373034,0.9850476117015334,0.94051326681029
7316-4553,0.971878443279482,0.9969360398314823,0.9849720770330493,0.9994638069705095,0.997874337110146,0.9993872079662967,0.9989276139410189,0.9991574109536577,0.9994638069705095,0.9612258224906227,0.99479126771352,0.9979318268862507,0.9960934507851399,0.9840656610112399,0.9840656610112399,0.9990042129452318,0.9848965423645653,0.9986978169283801,0.9851986810385017,0.9848965423645653,1.0,0.9491424183267549,0.9953274607430105,0.9409808865914308,0.9990042129452318,0.9992340099578706,0.9974722328609729,0.9996170049789354,0.9993872079662967,0.9709836649060467,0.9855763543809225,0.9787782342173507,0.9970892378399082,0.9620358811716954,0.9582535427039449,0.9999234009957871,0.9853497503754699,0.9551895825354272,0.9990042129452318,0.9579471466870932,0.9993872079662967,0.9839901263427556,0.9587131367292226,0.9848965423645653,0.9993106089620837,0.9850476117015334,0.9851231463700176,0.9725495270595583,0.9993106089620837,0.9997702029873613,0.9841411956797239,0.9855763543809225,0.9983148219073154,0.9726240919240113,0.998851014936806,0.9572577556491767,0.9808281618014694,0.9855008197124383,0.9989276139410189,0.9995404059747224,0.971729313550576,0.9964764458062045,0.9991574109536577,0.9992340099578706,0.9831592449894303,0.9840656610112399,0.9979318268862507,0.9950976637303716,0.9843677996851763,0.9980850248946765,0.9600469467310144,0.9845188690221446,0.9995404059747224,0.9851986810385017,0.9993872079662967,0.9997702029873613,0.9851231463700176,0.9851986810385017,0.9858784930548589,0.9978552278820376,0.9993106089620837,0.9855763543809225,0.9998468019915742,0.9844433343536605,0.9986978169283801,0.9993872079662967,0.9984680199157412,0.9584259925615529
7316-4558,0.9760040741120407,0.9438957193540466,0.930708521662327,0.9492152891458203,0.9455534200689965,0.947685001945447,0.9481222268598395,0.9490695475076896,0.9480493560407741,0.9549907289051974,0.9403979200389077,0.9447701691828314,0.9424383029727388,0.9289120645096434,0.9296306473707168,0.9468105521166624,0.9611045766857338,0.9505269638889975,0.9344451525399089,0.9306366633762198,0.9491424183267549,1.0,0.9410537574104962,0.9761525129982669,0.947685001945447,0.9474663894882509,0.9449887816400274,0.9493610307839513,0.9500168681555398,0.9459273441590278,0.9317863959539372,0.9217980941850162,0.9435313652587197,0.9027984483773488,0.8970397826949983,0.9492881599648857,0.9636555458425445,0.8926675335510748,0.9473206478501202,0.8963839453234098,0.9476121311263817,0.9290557810818582,0.8977684908856524,0.9639429789869739,0.9500897389746051,0.934229577681587,0.9343014359676943,0.91953926976629,0.9503083514318011,0.9492152891458203,0.9301336553734683,0.9331517033899768,0.9456446190116161,0.9197520768178443,0.9465919396594661,0.8958009787708867,0.9358272446147973,0.9578709538109033,0.9476121311263817,0.9489966766886241,0.9738760035964974,0.9433127528015234,0.9500168681555398,0.9490695475076896,0.9283371982207848,0.9629728921245247,0.9450616524590929,0.9419282072392811,0.9638711207008666,0.950818447165259,0.9636823396347101,0.9297025056568242,0.9481950976789048,0.9311396713789711,0.9480493560407741,0.9495796432411473,0.9340858611093723,0.9320019708122593,0.9323612622427959,0.9451345232781584,0.9495796432411473,0.9339421445371575,0.9495067724220819,0.9336547113927282,0.9471749062119893,0.9498711265174089,0.9464461980213354,0.9609837346904663
7316-46,0.9641982622408302,0.9990808119494448,0.9827815716470096,0.9948678667177328,0.9981041385234668,0.9960934507851399,0.9957870547682881,0.9941784756798163,0.9954806587514363,0.9544472868728748,0.9993106089620837,0.99739563385676,0.9982382229031023,0.9845188690221446,0.983008175652462,0.9973190348525471,0.9778718181955411,0.9914209115281504,0.9787026995488666,0.983008175652462,0.9953274607430105,0.9410537574104962,1.0,0.9309975843794719,0.9957104557640751,0.9960934507851399,0.9967828418230564,0.9949444657219457,0.9933358866334738,0.9658386892587947,0.9830837103209461,0.9837635223373034,0.9985446189199542,0.967702810870118,0.9682880122558408,0.9950976637303716,0.9790803728912872,0.9670624281884337,0.9963232477977788,0.9688242052853315,0.9960934507851399,0.9845188690221446,0.9682880122558408,0.9771920061791839,0.9931060896208351,0.9780984222009936,0.9782494915379618,0.9654658649365301,0.9931060896208351,0.9954040597472233,0.9827060369785255,0.9808932049349064,0.9980850248946765,0.9656149946654358,0.9967828418230564,0.9685178092684796,0.971418059709971,0.9813464129458112,0.9958636537725011,0.9950976637303716,0.9641982622408302,0.9980850248946765,0.9934124856376869,0.9944848716966681,0.9842167303482081,0.9758323821464698,0.9983148219073154,0.9978552278820376,0.9767387981682792,0.9901187284565303,0.9518684961487318,0.9838390570057873,0.9954040597472233,0.9827815716470096,0.995940252776714,0.9949444657219457,0.9790803728912872,0.9816485516197476,0.9820262249621683,0.9985446189199542,0.9937188816545386,0.980062323581581,0.9948678667177328,0.9784005608749301,0.9960934507851399,0.9937188816545386,0.9961700497893528,0.9492897054245886
7316-4672,0.9743725533834575,0.9339852879611531,0.9223011021877677,0.9412723698676924,0.936152904390302,0.9393048577529268,0.9393048577529268,0.9417095947820847,0.9396692118482537,0.9224672823044405,0.9298316512744256,0.9356613167996571,0.9321635174845182,0.9197860621740106,0.9205765033211915,0.938066053828815,0.9551762680818777,0.9436771068968504,0.9523378657806378,0.922157385615553,0.9409808865914309,0.9761525129982669,0.9309975843794719,1.0,0.939523470210123,0.9390133744766652,0.9363171541712456,0.9413452406867577,0.9426569154299349,0.9669243065790556,0.9230915433349485,0.9108756346966999,0.9340581587802185,0.8918743530642261,0.8866192555686471,0.9410537574104962,0.9607452852551971,0.8819555231484618,0.938430407924142,0.8858905473779931,0.9390133744766652,0.9200016370323327,0.8876394470355625,0.9609608601135191,0.9426569154299349,0.9521222909223156,0.9270437490708525,0.9362091554713797,0.942875527887131,0.9409808865914309,0.9463736280337282,0.9252472919181689,0.936754379085638,0.9363510268390826,0.9382846662860113,0.8850889683682737,0.9316101402632246,0.9247442839154175,0.9385761495622729,0.9407622741342346,0.9465657653136907,0.9330379673133029,0.9425111737918042,0.9412723698676924,0.9184207547379711,0.9575475915234203,0.9363171541712456,0.9318720342082567,0.9609608601135191,0.9441872026303082,0.9628412160157249,0.9210795113239428,0.9396692118482537,0.922372960473875,0.9393777285719922,0.9416367239630193,0.9264688827819937,0.9234508347654853,0.9239538427682366,0.9357341876187225,0.9417095947820847,0.9263970244958865,0.9415638531439541,0.9267563159264232,0.9382846662860113,0.9418553364202156,0.9383575371050766,0.9842197746649293
7316-4685,0.970759970312688,0.9974722328609729,0.9852742157069859,0.9985446189199542,0.9985637413501084,0.9994638069705095,0.998774415932593,0.9985446189199542,0.9991574109536577,0.9598995872610635,0.9951742627345846,0.9977020298736118,0.9955572577556494,0.9842922650166922,0.9840656610112399,0.9990042129452318,0.983536918331851,0.9973190348525471,0.9838390570057873,0.9855763543809225,0.9990042129452318,0.947685001945447,0.9957104557640751,0.939523470210123,1.0,0.9993106089620837,0.9982382229031023,0.9986212179241671,0.9983148219073154,0.9711327946349527,0.9845188690221446,0.9785516302118983,0.9974722328609729,0.9630797892740364,0.9632324779777864,0.9990808119494448,0.983612453000335,0.9597855227882038,0.9992340099578706,0.9628494829567218,0.9989276139410189,0.9842922650166922,0.963768671007277,0.9833103143263984,0.9983914209115283,0.9840656610112399,0.9838390570057873,0.9714310540927645,0.9985446189199542,0.9990808119494448,0.9848965423645653,0.9845188690221446,0.9986212179241671,0.9715801838216702,0.9991574109536577,0.962389888931444,0.9762397649138793,0.9851986810385017,0.9982382229031023,0.9989276139410189,0.9700143216681587,0.9963998468019917,0.9978552278820376,0.9975488318651858,0.9831592449894303,0.9821017596306525,0.9984680199157412,0.9960934507851399,0.9828571063154937,0.9968594408272694,0.9587943912364305,0.9848210076960812,0.9992340099578706,0.9840656610112399,0.9986212179241671,0.9989276139410189,0.9841411956797239,0.9848965423645653,0.9848965423645653,0.9978552278820376,0.9981616238988894,0.9844433343536605,0.9990042129452318,0.983536918331851,0.9991574109536577,0.9981616238988894,0.998851014936806,0.9570260775970181
7316-4842,0.9710582297704997,0.9974722328609729,0.9854252850439542,0.9985446189199542,0.998448840643448,0.9995404059747224,0.9991574109536577,0.9980084258904636,0.9990042129452318,0.9601943062009654,0.9957104557640751,0.9985446189199542,0.9963998468019917,0.9847454730275971,0.9848965423645653,0.9993106089620837,0.9842167303482081,0.9974722328609729,0.9839901263427556,0.9850476117015334,0.9992340099578706,0.9474663894882509,0.9960934507851399,0.9390133744766651,0.9993106089620837,1.0,0.9985446189199542,0.998851014936806,0.9983148219073154,0.9712819243638585,0.9849720770330493,0.9796091155706762,0.9977786288778246,0.963452613596301,0.9622366909230181,0.9991574109536577,0.9839145916742715,0.9591727307545004,0.9993106089620837,0.9618536959019534,0.9995404059747224,0.9846699383591128,0.9626962849482957,0.9832347796579144,0.9984680199157412,0.9836879876688192,0.9842167303482081,0.9712819243638585,0.9982382229031023,0.9993872079662967,0.9846699383591128,0.9851231463700176,0.9990808119494448,0.9715056189572173,0.9991574109536577,0.9613941018766756,0.9762397649138793,0.9852742157069859,0.9985446189199542,0.9992340099578706,0.9696414973458941,0.9968594408272694,0.9980084258904636,0.9984680199157412,0.9836879876688192,0.9823283636361048,0.998851014936806,0.996016851780927,0.9825549676415571,0.9967062428188435,0.9587943912364305,0.9851986810385017,0.9993106089620837,0.9846699383591128,0.9991574109536577,0.9989276139410189,0.9841411956797239,0.9851986810385017,0.9851986810385017,0.9983148219073154,0.9986212179241671,0.9843677996851763,0.9989276139410189,0.983612453000335,0.9990808119494448,0.9983914209115283,0.9990042129452318,0.9566576789221405
7316-486,0.9680010703279296,0.9970892378399082,0.9841411956797239,0.9965530448104176,0.9985637413501084,0.9980850248946765,0.9978552278820376,0.9962466487935658,0.9972424358483342,0.9574681560068712,0.9962466487935658,0.9971658368441211,0.996016851780927,0.9843677996851763,0.9832347796579144,0.9980850248946765,0.9815730169512634,0.9947146687093069,0.9817996209567159,0.9838390570057873,0.9974722328609729,0.9449887816400274,0.9967828418230564,0.9363171541712456,0.9982382229031023,0.9985446189199542,1.0,0.9972424358483342,0.9963232477977788,0.9692686730236294,0.9830837103209461,0.9808176702664222,0.9964764458062045,0.9653913000720771,0.9650708540788971,0.9976254308693989,0.9820262249621683,0.9641516660283417,0.9983914209115283,0.9655304481041747,0.9974722328609729,0.9839145916742715,0.9650708540788971,0.9803644622555175,0.9966296438146306,0.9815730169512634,0.9814219476142954,0.9683738946501944,0.9963232477977788,0.9975488318651858,0.9839901263427556,0.983008175652462,0.9980850248946765,0.9689704135658177,0.9980084258904636,0.9657602451168136,0.9742955289445614,0.9841411956797239,0.9975488318651858,0.9973190348525471,0.9669571622255886,0.9957870547682881,0.9956338567598622,0.9970126388356952,0.9823283636361048,0.9793069768967396,0.9982382229031023,0.9984680199157412,0.9798357195761285,0.9950210647261587,0.9562156005122874,0.9838390570057873,0.9975488318651858,0.9824794329730732,0.9969360398314823,0.9971658368441211,0.9827060369785255,0.9846699383591128,0.9832347796579144,0.9974722328609729,0.9966296438146306,0.9830837103209461,0.9974722328609729,0.9817996209567159,0.9980850248946765,0.9967062428188435,0.9983914209115283,0.9537841692580953
